"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-21","4.2",",,W"," 1914",",,X"," 1913",",,W","1.5",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"26.1",",,X","13.3",",,X",,,"  270",",,X","  270",",,X",,,"9.8",",,X","13.0",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,"    1",",,W",,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-22","3.2",",,W"," 0112",",,X"," 0111",",,W","0.5",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"22.8",",,X","16.1",",,X",,,"  220",",,X","  230",",,X",,,"7.2",",,X","9.4",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-23","3.4",",,W"," 1729",",,X"," 1728",",,W","19.3",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"23.3",",,X","15.6",",,X",,,"  240",",,X","  230",",,X",,,"8.0",",,X","9.8",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-24","2.2",",,W"," 0112",",,X"," 0111",",,W","0.0",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"22.8",",,X","13.3",",,X",,,"  260",",,X","  250",",,X",,,"4.5",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-25","3.1",",,W"," 1307",",,X"," 1327",",,W","0.0",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"27.8",",,X","14.4",",,X",,,"  160",",,X","  170",",,X",,,"7.2",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-26","3.4",",,W"," 1256",",,X"," 1437",",,W","0.0",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"28.3",",,X","17.2",",,X",,,"  150",",,X","  110",",,X",,,"7.2",",,X","11.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-27","2.6",",,W"," 0935",",,X"," 0930",",,W","0.0","T,,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"22.8",",,X","18.3",",,X",,,"  250",",,X","  240",",,X",,,"6.7",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-28","1.9",",,W"," 1444",",,X"," 0221",",,W","12.7",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"22.2",",,X","15.0",",,X",,,"  110",",,X","  250",",,X",,,"5.4",",,X","7.2",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-29","4.1",",,W"," 1808",",,X"," 1738",",,W","8.6",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"18.3",",,X","13.9",",,X",,,"  240",",,X","  230",",,X",,,"10.3",",,X","14.3",",,X","    1",",,W",,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-09-30","5.5",",,W"," 1328",",,X"," 1322",",,W","11.4",",,X,2400",,,"0.0",",,X,2400","0.0",",,X,",,,"16.1",",,X","10.6",",,X",,,"  220",",,X","  220",",,X",,,"11.2",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-01","4.6",",,W",,,,,"4.8",",,X,2400","    0",",,X","0.0",",,X,2400","0.0",",,X,",,,"11.1",",,X","5.6",",,X","    0",",,X","   50",",,X","   40",",,X",,,"9.4",",,X","13.4",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-02","4.1",",,W",,,,,"11.9",",,X,2400","    0",",,X","0.0",",,W,2400","0.0",",,X,",,,"10.0",",,X","5.6",",,X","    0",",,X","  360",",,X","  360",",,X",,,"7.6",",,X","11.2",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-03","2.1",",,W",,,,,"4.8",",,X,2400","   29",",,X","0.0",",,W,2400","0.0",",,X,",,,"17.2",",,X","9.4",",,X","  201",",,X","   70",",,X","   70",",,X",,,"5.4",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-04","2.3",",,W",,,,,"0.3",",,X,2400","   57",",,X","0.0",",,X,2400","0.0",",,X,",,,"18.9",",,X","11.7",",,X","  359",",,X","  310",",,X","  350",",,X",,,"6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-05","2.1",",,W",,,,,"0.0",",,X,2400","   98",",,X","0.0",",,X,2400","0.0",",,X,",,,"18.9",",,X","7.2",",,X","  681",",,X","   50",",,X","   60",",,X",,,"5.8",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-06","1.4",",,W",,,,,"0.0",",,X,2400","  100",",,X","0.0",",,X,2400","0.0",",,X,",,,"19.4",",,X","3.9",",,X","  691",",,X","  120",",,X","  110",",,X",,,"3.6",",,X","4.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-07","1.2",",,W",,,,,"0.0",",,X,2400","  100",",,X","0.0",",,X,2400","0.0",",,X,",,,"23.3",",,X","7.2",",,X","  687",",,X","  260",",,X","  240",",,X",,,"3.6",",,X","4.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-08","2.7",",,W",,,,,"0.0",",,X,2400","  100",",,X","0.0",",,X,2400","0.0",",,X,",,,"25.0",",,X","10.0",",,X","  685",",,X","  230",",,X","  220",",,X",,,"5.8",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-09","2.4",",,W",,,,,"0.0",",,X,2400","  100",",,X","0.0",",,X,2400","0.0",",,X,",,,"24.4",",,X","11.1",",,X","  682",",,X","  220",",,X","  250",",,X",,,"4.5",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-10","1.0",",,W",,,,,"0.0",",,X,2400","   82",",,X","0.0",",,X,2400","0.0",",,X,",,,"26.7",",,X","10.6",",,X","  560",",,X","  180",",,X","  270",",,X",,,"3.6",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-11","2.2",",,W",,,,,"0.0",",,X,2400","   55",",,X","0.0",",,X,2400","0.0",",,X,",,,"25.6",",,X","12.8",",,X","  369",",,X","  110",",,X","  110",",,X",,,"4.5",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-12","2.9",",,W",,,,,"12.7",",,X,2400","    0",",,X","0.0",",,X,2400","0.0",",,X,",,,"18.9",",,X","12.8",",,X","    0",",,X","   90",",,X","  100",",,X",,,"7.2",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-13","3.1",",,W",,,,,"0.0","T,,X,2400","   51",",,X","0.0",",,X,2400","0.0",",,X,",,,"23.3",",,X","13.9",",,X","  342",",,X","  130",",,X","  120",",,X",,,"8.9",",,X","12.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-14","6.1",",,W",,,,,"12.2",",,X,2400","    4",",,X","0.0",",,X,2400","0.0",",,X,",,,"19.4",",,X","10.6",",,X","   26",",,X","  270",",,X","  270",",,X",,,"10.7",",,X","14.3",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-15","8.1",",,W",,,,,"10.2",",,X,2400","    0",",,X","0.0",",,X,2400","0.0",",,X,",,,"11.7",",,X","7.2",",,X","    0",",,X","  260",",,X","  270",",,X",,,"14.8",",,X","20.1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-16","7.2",",,W",,,,,"22.6",",,X,2400","    2",",,X","0.0",",,X,2400","0.0",",,X,",,,"12.8",",,X","10.0",",,X","   15",",,X","  240",",,X","  220",",,X",,,"13.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-17","8.7",",,W",,,,,"0.0",",,X,2400","   55",",,X","0.0",",,X,2400","0.0",",,X,",,,"14.4",",,X","9.4",",,X","  366",",,X","  250",",,X","  260",",,X",,,"15.6",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-18","3.2",",,W",,,,,"0.8",",,X,2400","   54",",,X","0.0",",,X,2400","0.0",",,X,",,,"15.0",",,X","6.1",",,X","  356",",,X","  230",",,X","  230",",,X",,,"8.0",",,X","10.7",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-19","7.2",",,W",,,,,"3.8",",,X,2400","    7",",,X","0.0",",,X,2400","0.0",",,X,",,,"15.0",",,X","8.9",",,X","   47",",,X","   70",",,X","   70",",,X",,,"13.4",",,X","17.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-20","6.3",",,W",,,,,"20.6",",,X,2400","    0",",,X","0.0",",,X,2400","0.0",",,X,",,,"12.8",",,X","7.2",",,X","    0",",,X","  210",",,X","  220",",,X",,,"12.5",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-21","6.2",",,W",,,,,"4.6",",,X,2400","   21",",,X","0.0",",,X,2400","0.0",",,X,",,,"10.0",",,X","7.8",",,X","  138",",,X","  260",",,X","  250",",,X",,,"10.3",",,X","13.9",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-22","2.7",",,W",,,,,"0.0",",,X,2400","    0",",,X","0.0",",,X,2400","0.0",",,X,",,,"10.6",",,X","5.6",",,X","    0",",,X","  260",",,X","  260",",,X",,,"7.2",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-23","2.9",",,W",,,,,"0.0",",,X,2400","   91",",,X","0.0",",,X,2400","0.0",",,X,",,,"15.0",",,X","3.9",",,X","  586",",,X","  250",",,X","  230",",,X",,,"6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-24","5.0",",,W",,,,,"4.3",",,X,2400","    9",",,X","0.0",",,X,2400","0.0",",,X,",,,"13.9",",,X","8.3",",,X","   55",",,X","  240",",,X","  240",",,X",,,"12.5",",,X","14.8",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-25","3.8",",,W",,,,,"2.5",",,X,2400","   68",",,X","0.0",",,X,2400","0.0",",,X,",,,"14.4",",,X","5.0",",,X","  435",",,X","  250",",,X","  260",",,X",,,"9.4",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-26","3.4",",,W",,,,,"13.5",",,X,2400","    0",",,X","0.0",",,X,2400","0.0",",,X,",,,"11.7",",,X","5.0",",,X","    0",",,X","   30",",,X","   30",",,X",,,"6.7",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-27","2.8",",,W",,,,,"1.8",",,X,2400","    0",",,X","0.0","T,,X,2400","0.0",",,X,",,,"5.0",",,X","0.0",",,X","    0",",,X","   40",",,X","   30",",,X",,,"7.2",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-28","1.9",",,W",,,,,"0.0",",,X,2400","   42",",,X","0.0",",,X,2400","0.0",",,X,",,,"8.9",",,X","-2.2",",,X","  264",",,X","  250",",,X","  230",",,X",,,"5.8",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-29","1.5",",,W",,,,,"0.8",",,X,2400","    0",",,X","0.0",",,Z,2400","0.0",",,X,",,,"5.6",",,X","0.0",",,X","    0",",,X","  130",",,X","  340",",,X",,,"7.2",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-30","2.5",",,W",,,,,"0.0",",,X,2400","   95",",,X","0.0",",,X,2400","0.0",",,X,",,,"10.0",",,X","-2.8",",,X","  593",",,X","  230",",,X","  250",",,X",,,"5.8",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-10-31","2.9",",,W",,,,,"0.3",",,X,2400","   22",",,X","0.0",",,X,2400","0.0",",,X,",,,"12.2",",,X","1.7",",,X","  156",",,X","  220",",,X","  220",",,X",,,"6.3",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-01","3.0",",,W"," 9999",",X,X",,,"0.0",",,X,2400","   89",",,W","0.0",",,X,2400","0.0",",,X,",,,"11.7",",,X","2.8",",,X","  550",",,W","  230",",,X","  230",",,X",,,"5.8",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-02","3.8",",,W"," 9999",",X,X",,,"0.0",",,X,2400","   73",",,W","0.0",",,X,2400","0.0",",,X,",,,"17.8",",,X","3.3",",,X","  450",",,W","  220",",,X","  240",",,X",,,"8.0",",,X","11.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-03","4.0",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","   31",",,W","0.0",",,X,2400","0.0",",,X,",,,"15.6",",,X","6.1",",,X","  192",",,W","   30",",,X","   30",",,X",,,"7.6",",,X","10.3",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-04","3.3",",,W"," 9999",",X,X",,,"0.0",",,X,2400","   98",",,W","0.0",",,X,2400","0.0",",,X,",,,"9.4",",,X","1.1",",,X","  600",",,W","  360",",,X","   30",",,X",,,"7.6",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-05","2.0",",,W"," 9999",",X,X",,,"0.0",",,X,2400","  100",",,W","0.0",",,X,2400","0.0",",,X,",,,"12.8",",,X","-1.7",",,X","  609",",,W","  150",",,X","  150",",,X",,,"5.4",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-06","3.5",",,W"," 9999",",X,X",,,"0.0",",,X,2400","  100",",,W","0.0",",,X,2400","0.0",",,X,",,,"16.7",",,X","-1.1",",,X","  606",",,W","  210",",,X","  220",",,X",,,"7.6",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-07","5.2",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","   18",",,W","0.0",",,X,2400","0.0",",,X,",,,"15.6",",,X","7.2",",,X","  108",",,W","  240",",,X","  240",",,X",,,"10.3",",,X","13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-08","2.1",",,W"," 9999",",X,X",,,"0.5",",,X,2400","   75",",,W","0.0",",,X,2400","0.0",",,X,",,,"21.1",",,X","9.4",",,X","  450",",,W","  230",",,X","  230",",,X","0.0",",,7","6.3",",,X","8.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-09","4.7",",,W"," 9999",",X,X",,,"2.0",",,X,2400","   52",",,W","0.0",",,X,2400","0.0",",,X,",,,"20.0",",,X","8.9",",,X","  311",",,W","  250",",,X","  250",",,X",,,"17.4",",,X","21.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-10","5.5",",,W"," 9999",",X,X",,,"6.6",",,X,2400","    0",",,W","0.0","T,,X,2400","0.0",",,X,",,,"11.1",",,X","2.2",",,X","    0",",,W","  250",",,X","  250",",,X",,,"16.5",",,X","23.2",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-11","5.1",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","   47",",,W","0.0","T,,X,2400","0.0",",,X,",,,"5.6",",,X","0.6",",,X","  279",",,W","  280",",,X","  270",",,X",,,"9.8",",,X","12.5",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-12","6.4",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","  100",",,W","0.0",",,X,2400","0.0",",,X,",,,"11.7",",,X","2.8",",,X","  592",",,W","  240",",,X","  250",",,X",,,"13.4",",,X","18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-13","7.8",",,W"," 9999",",X,X",,,"0.0",",,X,2400","    0",",,W","0.0",",,X,2400","0.0",",,X,",,,"17.8",",,X","10.0",",,X","    0",",,W","  210",",,X","  220",",,X",,,"12.5",",,X","16.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-14","5.6",",,W"," 9999",",X,X",,,"13.5",",,X,2400","    0",",,W","0.0",",,X,2400","0.0",",,X,",,,"18.3",",,X","9.4",",,X","    0",",,W","  230",",,X","  230",",,X",,,"13.0",",,X","17.4",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-15","4.0",",,W"," 9999",",X,X",,,"0.0",",,X,2400","   17",",,W","0.0",",,X,2400","0.0",",,X,",,,"12.2",",,X","7.8",",,X","  100",",,W","  260",",,X","  250",",,X",,,"7.6",",,X","9.8",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-16","4.6",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","    3",",,W","0.0",",,X,2400","0.0",",,X,",,,"12.8",",,X","2.8",",,X","   20",",,W","  240",",,X","  260",",,X",,,"8.0",",,X","10.7",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-17","5.7",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","   17",",,W","0.0","T,,X,2400","0.0",",,X,",,,"5.6",",,X","-1.1",",,X","  100",",,W","  300",",,X","  310",",,X",,,"9.4",",,X","12.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-18","6.8",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","   68",",,W","0.0","T,,X,2400","0.0",",,X,",,,"6.1",",,X","-1.1",",,X","  395",",,W","  200",",,X","  230",",,X",,,"10.3",",,X","14.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2011-11-19","7.3",",,W"," 9999",",X,X",,,"0.0","T,,X,2400","   61",",,W","0.0",",,X,2400","0.0",",,X,",,,"13.9",",,X","5.0",",,X","  354",",,W","  200",",,X","  220",",,X",,,"11.2",",,X","14.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
